Date,Resource_ID,Resource_Name,Resource_Type,Quantity_Used,Lab_Department,Usage_Frequency,Reorder_Level,Max_Stock,Stock_Level
2025-07-10,R001,Ethanol 95%,Chemical,18,Microbiology,High,50,500,388
2025-07-10,R009,Gloves (Box),Consumable,11,Pathology,High,50,400,285
2025-07-10,R010,Distilled Water (L),Chemical,47,Pathology,Very High,100,1000,840
2025-07-10,R009,Gloves (Box),Consumable,17,General AI Lab,High,50,400,268
2025-07-10,R006,Microscope Slides,Consumable,2,Analytical Chemistry,Medium,10,100,59
2025-07-10,R003,Pipette Tips (Box),Consumable,9,General AI Lab,Medium,15,150,62
2025-07-10,R005,Acetone,Chemical,13,Biochemistry,High,40,300,148
2025-07-10,R004,Hydrochloric Acid 1M,Chemical,4,General AI Lab,Medium,30,100,82
2025-07-10,R001,Ethanol 95%,Chemical,3,Biochemistry,High,50,500,385
2025-07-11,R003,Pipette Tips (Box),Consumable,15,Microbiology,Medium,15,150,53
2025-07-11,R009,Gloves (Box),Consumable,13,Pathology,High,50,400,261
2025-07-11,R009,Gloves (Box),Consumable,25,Pathology,High,50,400,242
2025-07-11,R002,Petri Dishes (Pack),Consumable,19,Biochemistry,High,20,200,65
2025-07-11,R004,Hydrochloric Acid 1M,Chemical,12,Analytical Chemistry,Medium,30,100,76
2025-07-11,R002,Petri Dishes (Pack),Consumable,20,Analytical Chemistry,High,20,200,51
2025-07-11,R010,Distilled Water (L),Chemical,44,Pathology,Very High,100,1000,802
2025-07-11,R009,Gloves (Box),Consumable,8,Microbiology,High,50,400,240
2025-07-11,R006,Microscope Slides,Consumable,14,Biochemistry,Medium,10,100,51
2025-07-11,R010,Distilled Water (L),Chemical,50,Biochemistry,Very High,100,1000,758
2025-07-11,R006,Microscope Slides,Consumable,15,Biochemistry,Medium,10,100,42
2025-07-11,R006,Microscope Slides,Consumable,11,Biochemistry,Medium,10,100,37
2025-07-11,R001,Ethanol 95%,Chemical,18,Pathology,High,50,500,373
2025-07-11,R009,Gloves (Box),Consumable,19,Microbiology,High,50,400,227
2025-07-11,R010,Distilled Water (L),Chemical,14,General AI Lab,Very High,100,1000,750
2025-07-11,R010,Distilled Water (L),Chemical,45,General AI Lab,Very High,100,1000,711
2025-07-11,R004,Hydrochloric Acid 1M,Chemical,10,Analytical Chemistry,Medium,30,100,72
2025-07-11,R008,Sodium Hydroxide 1M,Chemical,8,Microbiology,Low,20,80,40
2025-07-11,R003,Pipette Tips (Box),Consumable,9,General AI Lab,Medium,15,150,50
2025-07-11,R002,Petri Dishes (Pack),Consumable,20,Microbiology,High,20,200,37
2025-07-11,R005,Acetone,Chemical,23,General AI Lab,High,40,300,131
2025-07-11,R005,Acetone,Chemical,12,Biochemistry,High,40,300,125
2025-07-11,R010,Distilled Water (L),Chemical,27,Microbiology,Very High,100,1000,690
2025-07-11,R006,Microscope Slides,Consumable,14,Biochemistry,Medium,10,100,29
2025-07-11,R001,Ethanol 95%,Chemical,12,Analytical Chemistry,High,50,500,367
2025-07-11,R007,Centrifuge Tubes,Consumable,16,General AI Lab,High,25,250,179
2025-07-12,R005,Acetone,Chemical,2,General AI Lab,High,40,300,123
2025-07-12,R006,Microscope Slides,Consumable,9,General AI Lab,Medium,10,100,20
2025-07-12,R008,Sodium Hydroxide 1M,Chemical,4,Microbiology,Low,20,80,36
2025-07-12,R005,Acetone,Chemical,8,Analytical Chemistry,High,40,300,115
2025-07-12,R009,Gloves (Box),Consumable,4,Microbiology,High,50,400,223
2025-07-12,R003,Pipette Tips (Box),Consumable,9,General AI Lab,Medium,15,150,41
2025-07-12,R001,Ethanol 95%,Chemical,4,Biochemistry,High,50,500,363
2025-07-13,R003,Pipette Tips (Box),Consumable,5,General AI Lab,Medium,15,150,36
2025-07-13,R005,Acetone,Chemical,15,Pathology,High,40,300,100
2025-07-13,R002,Petri Dishes (Pack),Consumable,20,Biochemistry,High,20,200,200
2025-07-13,R002,Petri Dishes (Pack),Consumable,4,Microbiology,High,20,200,196
2025-07-13,R004,Hydrochloric Acid 1M,Chemical,9,Pathology,Medium,30,100,63
2025-07-13,R002,Petri Dishes (Pack),Consumable,6,Microbiology,High,20,200,190
2025-07-13,R004,Hydrochloric Acid 1M,Chemical,7,Microbiology,Medium,30,100,56
2025-07-13,R008,Sodium Hydroxide 1M,Chemical,3,Microbiology,Low,20,80,33
2025-07-14,R002,Petri Dishes (Pack),Consumable,14,Biochemistry,High,20,200,179
2025-07-14,R006,Microscope Slides,Consumable,7,Pathology,Medium,10,100,16
2025-07-14,R009,Gloves (Box),Consumable,9,Biochemistry,High,50,400,217
2025-07-14,R003,Pipette Tips (Box),Consumable,7,General AI Lab,Medium,15,150,32
2025-07-14,R005,Acetone,Chemical,11,Microbiology,High,40,300,92
2025-07-14,R002,Petri Dishes (Pack),Consumable,11,Analytical Chemistry,High,20,200,171
2025-07-14,R009,Gloves (Box),Consumable,19,General AI Lab,High,50,400,201
2025-07-14,R005,Acetone,Chemical,8,Biochemistry,High,40,300,87
2025-07-14,R010,Distilled Water (L),Chemical,39,Analytical Chemistry,Very High,100,1000,654
2025-07-14,R006,Microscope Slides,Consumable,6,Biochemistry,Medium,10,100,13
2025-07-14,R002,Petri Dishes (Pack),Consumable,14,General AI Lab,High,20,200,160
2025-07-14,R007,Centrifuge Tubes,Consumable,22,General AI Lab,High,25,250,160
2025-07-14,R002,Petri Dishes (Pack),Consumable,14,Microbiology,High,20,200,149
2025-07-14,R001,Ethanol 95%,Chemical,23,General AI Lab,High,50,500,343
2025-07-14,R003,Pipette Tips (Box),Consumable,13,Microbiology,Medium,15,150,22
2025-07-14,R001,Ethanol 95%,Chemical,22,General AI Lab,High,50,500,324
2025-07-14,R003,Pipette Tips (Box),Consumable,5,Microbiology,Medium,15,150,20
2025-07-14,R007,Centrifuge Tubes,Consumable,18,Analytical Chemistry,High,25,250,145
2025-07-14,R001,Ethanol 95%,Chemical,17,Microbiology,High,50,500,310
2025-07-14,R009,Gloves (Box),Consumable,5,General AI Lab,High,50,400,199
2025-07-14,R002,Petri Dishes (Pack),Consumable,16,General AI Lab,High,20,200,136
2025-07-14,R002,Petri Dishes (Pack),Consumable,14,Analytical Chemistry,High,20,200,125
2025-07-14,R002,Petri Dishes (Pack),Consumable,23,Microbiology,High,20,200,105
2025-07-14,R008,Sodium Hydroxide 1M,Chemical,7,Pathology,Low,20,80,29
2025-07-14,R001,Ethanol 95%,Chemical,20,Biochemistry,High,50,500,293
2025-07-14,R009,Gloves (Box),Consumable,12,Biochemistry,High,50,400,190
2025-07-14,R007,Centrifuge Tubes,Consumable,22,Analytical Chemistry,High,25,250,126
2025-07-14,R003,Pipette Tips (Box),Consumable,8,Analytical Chemistry,Medium,15,150,15
2025-07-14,R010,Distilled Water (L),Chemical,13,Analytical Chemistry,Very High,100,1000,644
2025-07-15,R008,Sodium Hydroxide 1M,Chemical,5,General AI Lab,Low,20,80,24
2025-07-15,R009,Gloves (Box),Consumable,10,General AI Lab,High,50,400,180
2025-07-15,R009,Gloves (Box),Consumable,17,Biochemistry,High,50,400,163
2025-07-15,R006,Microscope Slides,Consumable,7,Biochemistry,Medium,10,100,100
2025-07-15,R010,Distilled Water (L),Chemical,23,Biochemistry,Very High,100,1000,621
2025-07-15,R002,Petri Dishes (Pack),Consumable,14,Analytical Chemistry,High,20,200,91
2025-07-15,R004,Hydrochloric Acid 1M,Chemical,8,Biochemistry,Medium,30,100,48
2025-07-15,R010,Distilled Water (L),Chemical,48,Biochemistry,Very High,100,1000,573
2025-07-15,R009,Gloves (Box),Consumable,6,Pathology,High,50,400,157
2025-07-15,R003,Pipette Tips (Box),Consumable,3,General AI Lab,Medium,15,150,150
2025-07-15,R010,Distilled Water (L),Chemical,47,Biochemistry,Very High,100,1000,526
2025-07-15,R008,Sodium Hydroxide 1M,Chemical,3,Microbiology,Low,20,80,21
2025-07-15,R002,Petri Dishes (Pack),Consumable,10,Analytical Chemistry,High,20,200,81
2025-07-15,R009,Gloves (Box),Consumable,2,Biochemistry,High,50,400,155
2025-07-15,R010,Distilled Water (L),Chemical,18,Microbiology,Very High,100,1000,508
2025-07-15,R001,Ethanol 95%,Chemical,18,Microbiology,High,50,500,275
2025-07-15,R005,Acetone,Chemical,4,Microbiology,High,40,300,83
2025-07-15,R010,Distilled Water (L),Chemical,42,Pathology,Very High,100,1000,466
2025-07-15,R005,Acetone,Chemical,20,Biochemistry,High,40,300,63
2025-07-15,R010,Distilled Water (L),Chemical,41,Analytical Chemistry,Very High,100,1000,425
2025-07-15,R006,Microscope Slides,Consumable,7,Biochemistry,Medium,10,100,93
2025-07-15,R001,Ethanol 95%,Chemical,12,Biochemistry,High,50,500,263
2025-07-15,R004,Hydrochloric Acid 1M,Chemical,7,Analytical Chemistry,Medium,30,100,41
2025-07-15,R008,Sodium Hydroxide 1M,Chemical,3,General AI Lab,Low,20,80,80
2025-07-15,R008,Sodium Hydroxide 1M,Chemical,4,Pathology,Low,20,80,76
2025-07-15,R006,Microscope Slides,Consumable,5,Pathology,Medium,10,100,88
2025-07-15,R009,Gloves (Box),Consumable,5,Biochemistry,High,50,400,150
2025-07-15,R010,Distilled Water (L),Chemical,10,Analytical Chemistry,Very High,100,1000,415
2025-07-15,R003,Pipette Tips (Box),Consumable,9,Biochemistry,Medium,15,150,141
2025-07-15,R006,Microscope Slides,Consumable,3,Analytical Chemistry,Medium,10,100,85
2025-07-16,R003,Pipette Tips (Box),Consumable,4,Microbiology,Medium,15,150,137
2025-07-16,R009,Gloves (Box),Consumable,10,Biochemistry,High,50,400,140
2025-07-16,R003,Pipette Tips (Box),Consumable,3,Biochemistry,Medium,15,150,134
2025-07-16,R006,Microscope Slides,Consumable,10,Microbiology,Medium,10,100,75
2025-07-16,R008,Sodium Hydroxide 1M,Chemical,2,General AI Lab,Low,20,80,74
2025-07-16,R002,Petri Dishes (Pack),Consumable,17,Pathology,High,20,200,64
2025-07-16,R003,Pipette Tips (Box),Consumable,7,Microbiology,Medium,15,150,127
2025-07-16,R004,Hydrochloric Acid 1M,Chemical,1,Biochemistry,Medium,30,100,40
2025-07-16,R009,Gloves (Box),Consumable,6,Pathology,High,50,400,134
2025-07-16,R004,Hydrochloric Acid 1M,Chemical,7,Analytical Chemistry,Medium,30,100,33
2025-07-16,R008,Sodium Hydroxide 1M,Chemical,5,Microbiology,Low,20,80,69
2025-07-16,R006,Microscope Slides,Consumable,6,Pathology,Medium,10,100,69
2025-07-16,R004,Hydrochloric Acid 1M,Chemical,9,Pathology,Medium,30,100,100
2025-07-16,R006,Microscope Slides,Consumable,7,Pathology,Medium,10,100,62
2025-07-16,R008,Sodium Hydroxide 1M,Chemical,1,Microbiology,Low,20,80,68
2025-07-16,R006,Microscope Slides,Consumable,2,General AI Lab,Medium,10,100,60
2025-07-16,R005,Acetone,Chemical,10,General AI Lab,High,40,300,53
2025-07-16,R001,Ethanol 95%,Chemical,8,General AI Lab,High,50,500,255
2025-07-16,R007,Centrifuge Tubes,Consumable,14,Analytical Chemistry,High,25,250,112
2025-07-16,R010,Distilled Water (L),Chemical,46,Microbiology,Very High,100,1000,369
2025-07-16,R009,Gloves (Box),Consumable,10,Pathology,High,50,400,124
2025-07-16,R009,Gloves (Box),Consumable,20,Biochemistry,High,50,400,104
2025-07-17,R008,Sodium Hydroxide 1M,Chemical,5,General AI Lab,Low,20,80,63
2025-07-17,R002,Petri Dishes (Pack),Consumable,4,Pathology,High,20,200,60
2025-07-17,R001,Ethanol 95%,Chemical,19,General AI Lab,High,50,500,236
2025-07-17,R008,Sodium Hydroxide 1M,Chemical,5,General AI Lab,Low,20,80,58
2025-07-17,R010,Distilled Water (L),Chemical,11,Biochemistry,Very High,100,1000,358
2025-07-17,R009,Gloves (Box),Consumable,15,Biochemistry,High,50,400,89
2025-07-17,R001,Ethanol 95%,Chemical,8,General AI Lab,High,50,500,228
2025-07-17,R007,Centrifuge Tubes,Consumable,6,Microbiology,High,25,250,106
2025-07-17,R002,Petri Dishes (Pack),Consumable,9,Pathology,High,20,200,51
2025-07-17,R005,Acetone,Chemical,7,Analytical Chemistry,High,40,300,46
2025-07-17,R003,Pipette Tips (Box),Consumable,10,General AI Lab,Medium,15,150,117
2025-07-17,R007,Centrifuge Tubes,Consumable,6,General AI Lab,High,25,250,100
2025-07-17,R010,Distilled Water (L),Chemical,14,Microbiology,Very High,100,1000,344
2025-07-17,R003,Pipette Tips (Box),Consumable,5,Biochemistry,Medium,15,150,112
2025-07-17,R009,Gloves (Box),Consumable,14,General AI Lab,High,50,400,75
2025-07-17,R003,Pipette Tips (Box),Consumable,9,Microbiology,Medium,15,150,103
2025-07-17,R005,Acetone,Chemical,4,Biochemistry,High,40,300,42
2025-07-17,R008,Sodium Hydroxide 1M,Chemical,5,Pathology,Low,20,80,53
2025-07-17,R008,Sodium Hydroxide 1M,Chemical,2,Biochemistry,Low,20,80,51
2025-07-17,R010,Distilled Water (L),Chemical,45,Microbiology,Very High,100,1000,299
2025-07-18,R001,Ethanol 95%,Chemical,26,General AI Lab,High,50,500,208
2025-07-18,R004,Hydrochloric Acid 1M,Chemical,13,General AI Lab,Medium,30,100,93
2025-07-18,R010,Distilled Water (L),Chemical,28,Pathology,Very High,100,1000,277
2025-07-18,R005,Acetone,Chemical,16,General AI Lab,High,40,300,300
2025-07-18,R003,Pipette Tips (Box),Consumable,13,General AI Lab,Medium,15,150,96
2025-07-18,R007,Centrifuge Tubes,Consumable,19,Microbiology,High,25,250,87
2025-07-18,R007,Centrifuge Tubes,Consumable,14,Analytical Chemistry,High,25,250,79
2025-07-18,R002,Petri Dishes (Pack),Consumable,24,Microbiology,High,20,200,33
2025-07-18,R005,Acetone,Chemical,14,Microbiology,High,40,300,292
2025-07-18,R007,Centrifuge Tubes,Consumable,26,Analytical Chemistry,High,25,250,59
2025-07-18,R004,Hydrochloric Acid 1M,Chemical,8,Analytical Chemistry,Medium,30,100,91
2025-07-18,R003,Pipette Tips (Box),Consumable,11,Pathology,Medium,15,150,91
2025-07-18,R010,Distilled Water (L),Chemical,17,Pathology,Very High,100,1000,266
2025-07-18,R007,Centrifuge Tubes,Consumable,19,General AI Lab,High,25,250,46
2025-07-18,R007,Centrifuge Tubes,Consumable,15,Pathology,High,25,250,37
2025-07-18,R006,Microscope Slides,Consumable,7,General AI Lab,Medium,10,100,59
2025-07-18,R010,Distilled Water (L),Chemical,45,Pathology,Very High,100,1000,227
2025-07-18,R007,Centrifuge Tubes,Consumable,24,Pathology,High,25,250,250
2025-07-18,R010,Distilled Water (L),Chemical,45,Microbiology,Very High,100,1000,188
2025-07-19,R009,Gloves (Box),Consumable,14,Analytical Chemistry,High,50,400,61
2025-07-19,R003,Pipette Tips (Box),Consumable,2,Biochemistry,Medium,15,150,89
2025-07-19,R002,Petri Dishes (Pack),Consumable,9,Pathology,High,20,200,24
2025-07-19,R008,Sodium Hydroxide 1M,Chemical,2,Analytical Chemistry,Low,20,80,49
2025-07-19,R005,Acetone,Chemical,11,General AI Lab,High,40,300,281
2025-07-19,R009,Gloves (Box),Consumable,19,Pathology,High,50,400,400
2025-07-19,R006,Microscope Slides,Consumable,7,Biochemistry,Medium,10,100,52
2025-07-20,R006,Microscope Slides,Consumable,2,General AI Lab,Medium,10,100,50
2025-07-20,R001,Ethanol 95%,Chemical,14,Pathology,High,50,500,194
2025-07-20,R002,Petri Dishes (Pack),Consumable,10,Biochemistry,High,20,200,200
2025-07-20,R003,Pipette Tips (Box),Consumable,7,Microbiology,Medium,15,150,82
2025-07-20,R002,Petri Dishes (Pack),Consumable,6,Pathology,High,20,200,194
2025-07-20,R010,Distilled Water (L),Chemical,49,Microbiology,Very High,100,1000,139
2025-07-20,R010,Distilled Water (L),Chemical,32,Microbiology,Very High,100,1000,107
2025-07-21,R006,Microscope Slides,Consumable,8,Biochemistry,Medium,10,100,45
2025-07-21,R010,Distilled Water (L),Chemical,38,Biochemistry,Very High,100,1000,1000
2025-07-21,R005,Acetone,Chemical,19,Pathology,High,40,300,265
2025-07-21,R005,Acetone,Chemical,22,General AI Lab,High,40,300,246
2025-07-21,R006,Microscope Slides,Consumable,11,Pathology,Medium,10,100,37
2025-07-21,R006,Microscope Slides,Consumable,5,General AI Lab,Medium,10,100,35
2025-07-21,R002,Petri Dishes (Pack),Consumable,21,Analytical Chemistry,High,20,200,176
2025-07-21,R009,Gloves (Box),Consumable,8,General AI Lab,High,50,400,395
2025-07-21,R005,Acetone,Chemical,10,Pathology,High,40,300,239
2025-07-21,R007,Centrifuge Tubes,Consumable,23,Microbiology,High,25,250,230
2025-07-21,R010,Distilled Water (L),Chemical,20,Pathology,Very High,100,1000,983
2025-07-21,R009,Gloves (Box),Consumable,23,Analytical Chemistry,High,50,400,375
2025-07-21,R004,Hydrochloric Acid 1M,Chemical,4,General AI Lab,Medium,30,100,90
2025-07-21,R009,Gloves (Box),Consumable,5,Microbiology,High,50,400,373
2025-07-21,R010,Distilled Water (L),Chemical,11,Biochemistry,Very High,100,1000,975
2025-07-21,R002,Petri Dishes (Pack),Consumable,22,Analytical Chemistry,High,20,200,157
2025-07-21,R004,Hydrochloric Acid 1M,Chemical,12,Analytical Chemistry,Medium,30,100,81
2025-07-21,R009,Gloves (Box),Consumable,21,Biochemistry,High,50,400,355
2025-07-21,R008,Sodium Hydroxide 1M,Chemical,7,Microbiology,Low,20,80,45
2025-07-21,R006,Microscope Slides,Consumable,7,Microbiology,Medium,10,100,31
2025-07-21,R003,Pipette Tips (Box),Consumable,5,Analytical Chemistry,Medium,15,150,80
2025-07-21,R007,Centrifuge Tubes,Consumable,16,Pathology,High,25,250,217
2025-07-21,R007,Centrifuge Tubes,Consumable,23,Biochemistry,High,25,250,197
2025-07-21,R010,Distilled Water (L),Chemical,18,Microbiology,Very High,100,1000,960
2025-07-22,R006,Microscope Slides,Consumable,4,General AI Lab,Medium,10,100,27
2025-07-22,R002,Petri Dishes (Pack),Consumable,5,Microbiology,High,20,200,152
2025-07-22,R010,Distilled Water (L),Chemical,27,Biochemistry,Very High,100,1000,933
2025-07-22,R004,Hydrochloric Acid 1M,Chemical,4,Biochemistry,Medium,30,100,77
2025-07-22,R004,Hydrochloric Acid 1M,Chemical,5,Biochemistry,Medium,30,100,72
2025-07-22,R005,Acetone,Chemical,7,Biochemistry,High,40,300,232
2025-07-22,R003,Pipette Tips (Box),Consumable,8,Analytical Chemistry,Medium,15,150,72
2025-07-22,R008,Sodium Hydroxide 1M,Chemical,2,Biochemistry,Low,20,80,43
2025-07-22,R005,Acetone,Chemical,4,Pathology,High,40,300,228
2025-07-22,R001,Ethanol 95%,Chemical,10,Biochemistry,High,50,500,184
2025-07-22,R006,Microscope Slides,Consumable,2,General AI Lab,Medium,10,100,25
2025-07-22,R006,Microscope Slides,Consumable,9,General AI Lab,Medium,10,100,16
2025-07-22,R004,Hydrochloric Acid 1M,Chemical,6,Pathology,Medium,30,100,66
2025-07-22,R002,Petri Dishes (Pack),Consumable,14,Biochemistry,High,20,200,138
2025-07-22,R008,Sodium Hydroxide 1M,Chemical,1,Analytical Chemistry,Low,20,80,42
2025-07-23,R006,Microscope Slides,Consumable,6,Biochemistry,Medium,10,100,10
2025-07-23,R008,Sodium Hydroxide 1M,Chemical,4,Biochemistry,Low,20,80,38
2025-07-23,R007,Centrifuge Tubes,Consumable,13,Analytical Chemistry,High,25,250,184
2025-07-23,R007,Centrifuge Tubes,Consumable,10,Pathology,High,25,250,174
2025-07-23,R003,Pipette Tips (Box),Consumable,10,Biochemistry,Medium,15,150,62
2025-07-23,R010,Distilled Water (L),Chemical,48,Biochemistry,Very High,100,1000,885
2025-07-23,R008,Sodium Hydroxide 1M,Chemical,1,Biochemistry,Low,20,80,37
2025-07-23,R009,Gloves (Box),Consumable,15,Pathology,High,50,400,340
2025-07-23,R004,Hydrochloric Acid 1M,Chemical,3,Biochemistry,Medium,30,100,63
2025-07-23,R005,Acetone,Chemical,17,General AI Lab,High,40,300,211
2025-07-23,R007,Centrifuge Tubes,Consumable,17,Biochemistry,High,25,250,157
2025-07-23,R009,Gloves (Box),Consumable,19,Analytical Chemistry,High,50,400,321
2025-07-23,R008,Sodium Hydroxide 1M,Chemical,3,Analytical Chemistry,Low,20,80,34
2025-07-23,R002,Petri Dishes (Pack),Consumable,10,Biochemistry,High,20,200,128
2025-07-23,R009,Gloves (Box),Consumable,10,Biochemistry,High,50,400,311
2025-07-23,R010,Distilled Water (L),Chemical,21,Biochemistry,Very High,100,1000,864
2025-07-23,R002,Petri Dishes (Pack),Consumable,12,Analytical Chemistry,High,20,200,116
2025-07-23,R010,Distilled Water (L),Chemical,5,General AI Lab,Very High,100,1000,859
2025-07-23,R001,Ethanol 95%,Chemical,17,Analytical Chemistry,High,50,500,167
2025-07-23,R010,Distilled Water (L),Chemical,25,Pathology,Very High,100,1000,834
2025-07-23,R003,Pipette Tips (Box),Consumable,9,Analytical Chemistry,Medium,15,150,53
2025-07-23,R007,Centrifuge Tubes,Consumable,9,General AI Lab,High,25,250,148
2025-07-23,R003,Pipette Tips (Box),Consumable,1,General AI Lab,Medium,15,150,52
2025-07-23,R010,Distilled Water (L),Chemical,22,Pathology,Very High,100,1000,812
2025-07-23,R001,Ethanol 95%,Chemical,18,Analytical Chemistry,High,50,500,149
2025-07-23,R007,Centrifuge Tubes,Consumable,7,Pathology,High,25,250,141
2025-07-23,R002,Petri Dishes (Pack),Consumable,18,Pathology,High,20,200,98
2025-07-23,R006,Microscope Slides,Consumable,1,Microbiology,Medium,10,100,100
2025-07-23,R004,Hydrochloric Acid 1M,Chemical,7,General AI Lab,Medium,30,100,56
2025-07-23,R007,Centrifuge Tubes,Consumable,17,General AI Lab,High,25,250,124
2025-07-24,R003,Pipette Tips (Box),Consumable,5,Analytical Chemistry,Medium,15,150,47
2025-07-24,R007,Centrifuge Tubes,Consumable,20,Pathology,High,25,250,104
2025-07-24,R003,Pipette Tips (Box),Consumable,3,Analytical Chemistry,Medium,15,150,44
2025-07-24,R002,Petri Dishes (Pack),Consumable,4,Biochemistry,High,20,200,94
2025-07-24,R008,Sodium Hydroxide 1M,Chemical,1,Pathology,Low,20,80,33
2025-07-24,R006,Microscope Slides,Consumable,9,Pathology,Medium,10,100,91
2025-07-24,R010,Distilled Water (L),Chemical,46,General AI Lab,Very High,100,1000,766
2025-07-24,R010,Distilled Water (L),Chemical,23,Pathology,Very High,100,1000,743
2025-07-24,R007,Centrifuge Tubes,Consumable,5,Analytical Chemistry,High,25,250,99
2025-07-24,R005,Acetone,Chemical,13,Microbiology,High,40,300,198
2025-07-24,R006,Microscope Slides,Consumable,9,General AI Lab,Medium,10,100,82
2025-07-24,R006,Microscope Slides,Consumable,5,Analytical Chemistry,Medium,10,100,77
2025-07-24,R008,Sodium Hydroxide 1M,Chemical,1,Pathology,Low,20,80,32
2025-07-24,R001,Ethanol 95%,Chemical,8,Analytical Chemistry,High,50,500,141
